id,name,address,postal_code,latitude,longitude,star,review_count
iD-D6tIN7o17HIb8bbxuXQ,Zesty Zzeeks Pizza and Wings,3139 S Mill Ave,85282,33.3939691362,-111.9392865349,4.0,203
nu5qpsddW1MIINqNPpKeKQ,Bonchon - Tempe,780 W Elliot Rd,85284,33.3496087678,-111.9499999657,4.0,292
u92upJ5hzfE50tM90-iU0w,Buon Gusto Gourmet Pizzas & Salads,440 W Warner Rd,85284,33.3350535,-111.9445749,4.0,28
LBAkHJJfCoDj9aa5sc0Mxw,Steak \u2019n Shake,699 S Mill Ave,85281,33.4233846,-111.9398479,2.5,302
N_ML37GOTOLtGKWqRnbJRA,Big Wa Chinese Cuisine,3135 S 48th St,85282,33.395162,-111.97828,3.5,90
-xd0wfI32vJrwnEiUIxb1g,Ted's Refreshments,404 S Mill Ave,85281,33.426749,-111.94079,3.5,6
8WA2kwCm7AEcDPTJaJjVuQ,Shalimar Golf Club,2032 E Golf Ave,85282,33.394814,-111.899303,3.0,56
t7V7nAGkyqaNdjp7Z0BFoQ,Cotton & Copper,1006 E Warner Rd,85284,33.3354902,-111.9272373,4.5,141
bhosqo-Q1xp67iLqrd1Rbw,Papa John's Pizza,1813 E Southern Ave,85282,33.3922513145,-111.9077147293,2.0,31
3L8D5tGJ4FzQQo6ZMvbVYg,The Lodge Sasquatch Kitchen,26 S Farmer Ave,85281,33.4297214,-111.9444928,3.5,184
V1hH7vAq5wNDo2P3z8zJLg,Palo Verde Lounge,1015 W Broadway Rd,85282,33.407057,-111.9547876,4.0,63
V3erF_OvXVcp1HgQiRLQ1g,Pizza Hut,1740 E Broadway,85282,33.407952,-111.910291,3.0,19
nn8RDkUz0cWLcEhuga4f7Q,Handy AZ Man,,85282,33.3897576,-111.9343636,4.5,22
s1500k_u6yScouzQ-RUb6A,Ruby Tuesday,27 S Mcclintock Drive,85281,33.4327716,-111.9066501,3.5,133
4jm-et6RMcjOkmrC_IcuCg,Mariscos Sinaloa,3135 S 48th St,85282,33.3945968,-111.9778191,4.0,149
iJthKdobWpJ1Re7kUdUEDA,Dagwood's,1501 W Fountainhead Pkwy,85282,33.4030844,-111.9624424,3.5,4
tLpZp3HKgXD-gG3RNqObYw,Bo Ali,920 E University Dr,85281,33.4223217,-111.9257103,3.0,12
FBQVQ15iBuxxbv58ILn_EA,Sharetea,117 E Southern Ave,85282,33.3927841,-111.9380064,3.5,3
ipxip8n5xVHx_ORLhDwqZA,PIZZAM!,325 W Elliot Rd,85284,33.3490842,-111.9449183,3.0,3
EuPaczO6rMpDMrn-GtE_eA,Tokyo Stop,1335 W University Dr,85281,33.4212545,-111.9603069,4.0,108
V6WEgXWlYmOnH0a1FrH43A,John Henry's,909 E Elliot Rd,85284,33.3486761,-111.9277331,3.0,13
ZrFqa9sUaF_X8wbNz29Qbw,Sweet Tomatoes,1410 E Southern Ave,85282,33.393524,-111.914798,4.0,207
_9W8i0ZLcz8oCsjQIc3_Ww,Firehouse Subs,7770 S Priest Dr,85284,33.347676,-111.96363,3.5,30
wL-wZmYgogR2jtwMMBisUw,Boathouse,5394 S Lakeshore Dr,85283,33.3742188,-111.9193554,4.5,3
fZM_o3kKZ9mR-1pvBeow8A,Tempe Marketplace,2000 E Rio Salado Pkwy,85281,33.4331209295,-111.9049997332,4.0,255
xZhCCireQYwcRHh5Nc1Vkw,3 Roots Coffee House and Cafe,1020 S Mill Ave,85281,33.418499,-111.940305,3.5,39
KEwpIojt2zYIIt47FTlGCA,Shawarma Stop,2070 E Apache Blvd,85281,33.4148681,-111.8972769,5.0,36
4FFhq0e4bxAG4uXqgT14jQ,Boston Market,1804 E. Elliot Rd.,85283,33.3496408,-111.9105859,3.0,30
A_vo-3ZKB2hFmoARMxBoxw,QDOBA Mexican Eats,1290 S Normal Ave,85287,33.4179057,-111.9342894,3.5,8
F4zvnOsgjEV9aVbKqBYRng,414 Pub & Pizza,414 S Mill Ave,85281,33.426096,-111.940241,3.5,200
ezncNe5TpXary1KR2TZnDA,Chicago's Chicken Shack,1936 E University Dr,85281,33.4224888,-111.9032061,3.5,32
4PqqRa7o_eNydKdGWYdIog,Tempe City Tacos,119 E Southern Ave,85282,33.3915708,-111.9383874,4.0,334
ZMp18tQQTjloj0pKSdENBw,Bosa Donuts,37 W Baseline Rd,85283,33.3779199,-111.9405712,4.0,100
OuRmSRMJMgbKWkB0IcUveA,Burger King,2011 S McClintock Dr,85282,33.4070289,-111.9083269,2.0,40
FrXD-7_LxoglCKdYzNMf1w,Maloney's On Campus,955 E University Dr,85281,33.4216767,-111.9243672,3.5,6
CLVhV8l1GMYSzB-lWjaq6Q,Mr. Mesquite Taqueria,505 S Mill Ave,85281,33.4251798,-111.9397118,4.0,67
0aSvr56wz4gRAA5TtV7_Tw,Zuma Grill,605 S Mill Ave,85281,33.4241057599,-111.9398256852,2.5,96
i5snLVanPG1R9foC0QfkXQ,Rock-n-Roll Fingers,937 E Broadway,85282,33.4074351,-111.9249269,4.5,84
jAO8qYbiYZNbmhK8Knr9Mg,Rev Bistro,1625 W Fountainhead Pkwy,85282,33.4020704,-111.9660244,3.5,14
nirw-sDOBF12TA6Mh8ju7g,The Pita Pit,222 East University Dr,85281,33.4222382,-111.9359122,3.0,22
xxo0GsAFxQzUGStmCG6jWw,Genghis Grill,2000 East Rio Salado Pkwy,85281,33.4324571,-111.9023035,3.5,428
EX_daRmTI61Eq0kiXBuDsw,Charlie's Cafe,1100 S McAllister Ave,85281,33.4178808,-111.929473,2.0,15
l_B0JtF2UraFqhDpp5go0Q,Corner Bakery Cafe,222 S Mill Ave,85281,33.4283455538,-111.9403019286,4.0,39
FsCujpVh9Za2Dl5MIYLCxA,Zu Izakaya Asian Kitchen,2210 N Scottsdale Rd,85281,33.4525298384,-111.9268865706,4.5,936
ROMFVEFKEYi7qhyITX6jfA,24 Carrots Juice Bar & Cafe,1701 E Guadalupe Rd,85283,33.363419,-111.9130587,4.0,330
Nh5gWjOzKQOb8kSq48uaoA,Cafe Greco,440 W Warner Rd,85284,33.3350535,-111.9445749,4.0,16
TutpyTJYzXb2Y1HJw81KXA,Barzinis,1250 E Apache Blvd,85281,33.4153291,-111.9185086,4.0,18
F6981E_sIQLhPzImbBagAQ,Tropical Smoothie Cafe,8707 S Priest Dr,85284,33.3356326,-111.9625426,3.0,140
bSbo_LTI2HR9wXyosRCIvQ,Ladybug Cafe,1295 W Washington St,85281,33.4442434,-111.9592356,4.0,32
65r0LP3I5sWH-1HXM6eQAg,Burger King,1220 W Elliott Rd,85284,33.3495902,-111.9591192,2.0,34
9kjk05G50XWnmJQBz_wcnw,Umami,21 E 6th St,85281,33.42399,-111.939011,4.0,204
2qlaSFyYFuzEo76jaL_ghQ,Stella's Kitchen,Tempe Marketplace,85281,33.4366655,-111.9403254,3.0,9
t6w--u6k-SZP2g0QvQIWuw,Tilted Kilt Pub & Eatery,1617 W Warner Rd,85284,33.334075,-111.96517,2.5,259
y1u4TdxkvBowbpDJyS4vYQ,Sunrise Cafe,1825 E University Dr,85281,33.4218916,-111.9092417,4.5,3
tJyXQ8xziSqK7dtB0Md3mw,Boston's Restaurant & Sports Bar,400 W University Dr,85281,33.4221689,-111.944507,2.5,66
3KFWuiz8lla9SospgQn6Yg,Slickables,699 S Mill Ave,85281,33.4237049909,-111.9396972656,4.5,340
pdr6U7qSa9jIivVy_glF-w,China Town Buffet,1807 E Baseline Rd,85283,33.377321,-111.9075112,2.0,120
bbdzEANvzR3EZwXykSHNKA,Osaka Grill Teriyaki & Roll,681 East Apache Blvd,85281,33.4142594,-111.9289193,2.5,50
Ln7Cb9twl9CDMtD40IXHQg,Burrito Express,933 E. University Dr,85281,33.4212886,-111.9246995,4.0,44
hyRJgq519Xa_HjhZb6M5JA,Taco del Mar,1804 E Southern Ave,85282,33.3931628,-111.9080584,3.5,7
TkgEHV_4Qmamb_wUvkgdTg,Biscuits Cafe,414 W University Dr,85281,33.4221754,-111.9453653,4.0,38
5Ks4F3IOvSLi0KePlhr-sw,Bogeys Grill,6463 S Rural Rd,85283,33.3629286,-111.9276215,3.5,117
q-9wprAg0B4_5o2ZWeR20g,Wendy's Old Fashioned Hamburgers,1314 S Rural Road,85281,33.4139365,-111.9267488,3.0,6
14gcM85Uwf7_alLqDcOGOA,The Bench,1807 E Baseline Rd,85283,33.377321,-111.9075112,2.5,18
biVQDp3K_vNP1eK5wGZOJg,Kabab Palace,710 W Elliot Rd,85284,33.349623236,-111.9473032708,3.5,140
naY7HcWB4kkHBmxOcOl0ag,Sub Factory,930 W Broadway Rd,85282,33.4078922,-111.9539189,4.0,30
J286TejERG16G6ZvLXTxpg,Master Taco,1537 W Broadway Rd,85282,33.4071458,-111.9651333,2.5,7
FtLibezRe7HsT13BLpR-Dg,Susie's Mexican Cafe And Lunch,2405 E University Dr,85281,33.4218268,-111.8865985,3.5,131
MOUW8p7oXI08InzvSJwMYg,Poke 2U,414 S Mill Ave,85281,33.4259647,-111.9402513,4.5,107
VOzk2CKZMG5JeXSTZvIhYA,Torres Mexican Food,240 W Southern Ave,85282,33.3932333,-111.9427293,3.0,33
3vta1BSPwdSulcCFMpBjDw,Fujiya Market,1335 W University Dr,85281,33.421228,-111.960045,4.0,116
XfNDmxQiG5nZVZe-JY10NA,Stan's Metro Deli,414 S Mill Ave,85281,33.425938,-111.940346,3.5,16
5FIOXmUE3qMviX9GafGH-Q,Green New American Vegetarian,2240 N Scottsdale Rd,85281,33.453786902,-111.9271659851,4.5,1327
sArY4vj_AtHLZoKHscD4ew,Smashburger,2000 E Rio Salado Pkwy,85281,33.434119,-111.902019,3.5,135
SqL19z7A7LB91RkWWwWvnQ,Yucca Tap Room,29 W Southern Ave,85282,33.3926278,-111.9404784,4.0,239
rxWjEQmmYpnAO2IVQUWPCQ,The Derby Grill & Pub,6463 S Rural Rd,85283,33.3629286,-111.9276215,2.0,3
QFHbUR4bY09yp2vO8QlICQ,Mary's Place,1402 S Priest Dr,85281,33.4130078,-111.9611113,3.0,3
5MxHxh4O5BgpQuuPBElvWg,Palm Beach Middle Eastern Restaurant,1320 E Broadway Rd,85281,33.4082094073,-111.9172130344,4.0,36
Wrd9LAbc8IOoAS5H6uw9sw,Delhi Palace Cuisine of India,933 E University Dr,85281,33.4212886,-111.9246995,3.5,248
BngVzrOVcYoCTmPT7CpIlg,Pita Licious,4427 S Rural Rd,85282,33.383299,-111.925285,4.0,49
fRNCVV9fS-_-oW5S6ZmK9w,Chick-In,240 E Orange Mall,85281,33.418531,-111.9360016,4.5,26
VM_e8snkXt6DgU1XnBZc0g,Niro's Gyros,1825 E University Dr,85281,33.4218916,-111.9092417,4.0,18
_uMRu3765QYo0Qg1z1LKqw,Blaze Fast-Fire'd Pizza,105 W University Dr,85281,33.4216572,-111.9414948,4.5,177
1Z4_zSITNVQ_Bt027R0S1g,Robbie Fox's Public House,640 S Mill Ave,85281,33.4241412,-111.9400737,3.5,128
3JnO3AEqRD8DbXkWP-gTFw,Arizona Sandwich Co. & Catering,1221 W Warner Rd,85284,33.334017,-111.95945,4.0,145
Gtw-SpnhyNa0TwNETlysyw,Southern Spice,1849 N Scottsdale Rd,85281,33.4497753,-111.9264329,3.5,27
-XW3Peaen5jsnvGRrue_Qw,My Big Fat Greek Express,440 W Warner Rd.,85284,33.3350535,-111.9445749,4.0,12
WnrK19zBdW3ATWRc9RjYMA,Vertigo Hookah Lounge & Cafe,1320 E Broadway Rd,85281,33.4082443,-111.9170812,4.5,29
5lZpyuWjC7L9uJfLfqIQ_w,Hachi Ramen,655 W Warner Rd,85284,33.33294,-111.947758,4.5,390
tduDcM1hWHPeyQ9SRPTQmQ,Tom's BBQ,115 E Baseline Rd,85283,33.3779113,-111.9381113,3.5,222
p6FPcgLymnpk_gAyQuW_Mw,El Paisano Market and Laila Check Cashing,1035 E Lemon St,85281,33.4164308,-111.9225636,4.5,118
3MdLnbpkvTcsKkMszUv_3g,Pokedon,1753 E Broadway Rd,85282,33.40641,-111.909589,4.5,273
Dqzkdf0sz8lm9AFjfsDmIw,The Keg Steakhouse + Bar - Tempe,23 S McClintock Dr,85281,33.4325515877,-111.9071245193,4.0,433
b2-K2sJtXv7dynBDFqusBQ,Coyote Coffee Cafe,2076 E University Dr,85281,33.422127,-111.8980176,4.0,60
0xfVubbU3z8O2NcuEYSQNg,Sushi 101 Bar and Grill,920 E University Dr,85281,33.4223065921,-111.9257904473,3.5,387
hAioxEk3WU-SzlqIM4TI7w,Maria Maria,2000 E Rio Salado Pkwy,85281,33.4329724,-111.9043028,3.0,91
ufA5ebLmVAqCuhMrApaONg,Munch A Mania,2090 E University Dr,85281,33.4226955,-111.8964496,4.5,136
BBt-H2kcXYGumD0Ey84hQw,Delicious Factory,414 S Mill Ave,85281,33.4258501272,-111.940247789,4.0,81
9pvJiPUzB5JTqhNTloKjvA,America's Taco Shop,780 W Elliot Rd,85284,33.349736,-111.9497521,2.5,74
xRbAlgd3UjNM1UO831a7hg,Mad G's Grill & Tavern,19 E Broadway Rd,85282,33.4074002,-111.9393271,3.5,14
YalmY--dRI7hWdKutyyrlA,Starbucks,5000 Arizona Mills Circle,85282,33.380921,-111.964535,2.5,20
t61eGISz7qMOxEe7o3vwEw,Perfect Pear Bistro,9845 S Priest Dr,85284,33.3216322198,-111.9625568958,4.5,563
PRbIMseOwPCCRv5C4SfTDQ,Lucille's Smokehouse Bar-B-Que,2030 E Rio Salado Pkwy,85281,33.431813,-111.904185,3.5,843
FyBDYTg4wI4kjRPhisBeog,Morning Squeeze,690 S Mill Ave,85281,33.423514,-111.940473,3.5,153
2pO75YSZxVmY6mz43Q-LEA,Gentle Strength Cooperative,9 E. Southern Ave,85282,33.3914283,-111.9390362,4.5,5
VcDKXH8PsnrccsotD60e9g,Honey Bear's BBQ,7670 S Priest Dr,85284,33.3481590509,-111.9637082206,3.0,66
VSxerbElzNHa54Untazzmw,Chili's Grill & Bar,1190 W Elliot Rd,85284,33.3495934,-111.9578254,3.0,3
2fsJzlV09zPV12wT037pig,Dave's Electric Brewpub,502 S College,85281,33.4251549,-111.93526,3.0,52
-gcS8S7aiHTwYROMC5QP5A,Schlotzsky's,1401 West Southern Ave,85282,33.3924004,-111.961147,3.0,76
3RrBdVGWWMxZhVvisrEDKA,Diverti Bar and Grill,4 E University Dr,85281,33.4219963,-111.9398864,2.5,15
Wb8vTL0MNslhpK_6llwMJQ,Smugglers Maraud,6430 S McClintock Dr,85283,33.3625051,-111.9127472,4.5,9
zpf-9NlOGSGGIIbJLO27eg,Nourish,SCNM Southwest College of Naturopathic Medicine,85282,33.407984,-111.89442,4.0,25
EPkV2_H0TRcARa-2IFZ-2A,Papa John's Pizza,524 W Broadway Rd,85282,33.4077786,-111.9468685,3.0,4
qhkfJbMCFE7bgKDM-J6bmA,The Grill on Mill,350 S Mill Ave,85281,33.4269477,-111.9404332,3.5,65
r7OJ0-Mv84Wp9SRi3IC80Q,Antonio's Bistro,1753 E Broadway,85281,33.4366655,-111.9403254,3.0,3
ZdGWAv90dY81kpKzMLMvvA,Prankster's Gar and Brill,1024 E Broadway Rd,85282,33.4076929,-111.923089,3.5,51
JT7cr4C-_ZjjxilGXVrpIA,Villa Peru Restaurant & Bar,1857 N Scottsdale Rd,85281,33.4508772606,-111.9251943202,3.5,120
Ue4wtaeyhPKvdkXlULimCw,Great Harvest Bread,1730 E Warner Rd,85284,33.3352647,-111.912344,4.5,113
tLCZdAt83gvD6Me_Vshu1w,Gus's New York Pizza,829 S Rural Rd,85281,33.4212807328,-111.9258832846,2.5,230
rXVD3dQEf4Q36TJanYczJw,Entemans's Oroweat,655 W Warner Rd,85284,33.3326936,-111.946788,4.5,6
EAnZ6uWNNB7E8dZe-a_3PA,Subway Restaurants,1301 E University Drive,85281,33.4212394,-111.9171766,3.0,10
aZVtg450O51eenM25tDkEQ,La Pita Bar & Grill,505 S Mill Ave,85281,33.4251775,-111.9397353,2.5,5
uKKNw68mZZaa1jcyszEbyA,Cr\u00eape Bar,7520 S Rural Rd,85283,33.349711361,-111.929925579,4.5,889
puQ2WGO0L2KvKqNQCJYZRw,Loving Hut Tempe,405 W University Dr,85281,33.4214672,-111.945216,4.5,205
SYKIUCvN9JdSkVampgccfA,Amado's Mexican Food,6022 South McClintock Dr,85283,33.3658739,-111.9117794,4.0,129
BTf8sELl1TjovRc0f-tgJg,Boulders On Broadway,530 W Broadway,85282,33.4077021,-111.9475535,4.0,481
ycx58j9LCHDUp-boy0-y2w,Fusion Mediterranean Delight,1805 E Elliot Rd,85284,33.3478761,-111.909978,4.5,7
luI3vBj9ciPBWT2bQ7dXXg,Smashburger,777 S College Ave,85281,33.4226468,-111.9348002,3.5,66
bY8K4r_RGOm_1cspCOKdPQ,Paradise Bakery & Cafe,Tempe Marketplace,85281,33.4339009093,-111.9020921101,3.0,71
G6V99_DIFF10uTDSmTklpA,Shawarma Paradise,1045 E Lemon St,85281,33.416119,-111.9222302,3.5,56
9jOGMcH1pxDDhgSMLBnb-g,Thirsty Dog 2 Go,15 W 5th St,85281,33.425332,-111.940459,4.0,56
W2CzAePJakvARgoQuohbOA,In-N-Out Burger,920 E Playa Del Norte,85281,33.4349039,-111.925427,4.0,464
6C_8Mh4lmLc_QEs3hHleBg,El Pollo Supremo,221 W University Dr,85281,33.42154,-111.942904,4.5,258
2VdCHCPFzow7zcBSaPMbKA,Perfect Pear Bistro,603 West University Dr,85281,33.421594,-111.9475676,4.5,327
kuRBSlWaAJkzxlDRW4FjZA,Subway Restaurants,815 E. Baseline Road Suite 109,85283,33.3782381,-111.9297441,3.0,19
eN8mkjt_q686hGKi-A9ceg,Byblos Restaurant,3332 S Mill Ave,85282,33.391902,-111.9400441,4.0,206
LTtXEZOUVcbd4sZ3dQwg9A,Cafe 450,450 East Rio Salado Pkwy,85281,33.4307051248,-111.9325268842,2.0,11
db12Hn9hdoE-Ne4_NsVKSw,Taco Shack,815 W University Dr,85281,33.4215843,-111.9504326,3.5,164
px5RbIZm3rxRzi-g2f83KQ,Burger King,6402 South Rural Rd,85283,33.3631806,-111.9291133,1.5,45
dmLMOm9mXO-Hd41UxihOqQ,Tsom Vegetarian Flavors,933 E University Dr,85281,33.4213508,-111.9247139,4.0,64
eyaziRm7HOrtkkrQys_ERg,Americana Tempe,350 S Mill Ave,85281,33.4269342687,-111.9402306932,4.0,122
HWjupYmj3lXYsRgKjGjiaQ,Deez Buns,1158 W Washington St,85281,33.4424461384,-111.9554485381,4.5,53
RpSo3IF05gZJdZcvrVntJA,Subway Restaurants,3141 S McClintock Drive,85282,33.3947835,-111.908588,3.0,20
-zVrFYgs09w8lIUSuAvp2Q,Firehouse Subs,20 E University Dr,85281,33.4221126675,-111.9393072518,4.0,16
YGaowC1J4GfkQYyYLYWnQQ,El Penasco Mexican Kitchen,19 E Broadway,85282,33.407415,-111.9393003,3.5,20
Zmm5ksQu39aKkFiBxXNajA,ASU Karsten Golf Course,1125 E Rio Salado Pkwy,85281,33.428002,-111.922009,3.5,66
8jm_9vT-tGT-rFe-XckCqA,Final Round Sports Bar & Grill,5030 S Mill Ave,85282,33.3794511,-111.9400352,4.0,96
PQTtKaBK_WdvLm-zp4fQ1g,Aachi Southindian Kitchen,325 W Elliot Rd,85284,33.348750911,-111.944757559,4.0,27
fZSvBAEDfnHskfbDBizjBw,Theo's Spartan Grill,1825 E University Dr,85281,33.4218916,-111.9092417,3.0,5
-4g68Hwm892_KPUuW5g1_Q,Jimmy John's,840 E Southern Ave,85282,33.3932882,-111.9267715,2.5,51
vBV5IbpTgUKuu2HlneE2NA,America's Taco Shop,735 E University Dr,85281,33.4217344,-111.9271489,3.5,139
Sz33V_SCMJw9fhnIOpZrmQ,El Pollo Loco,1314 S Rural Rd,85281,33.4139263116,-111.9266354907,4.0,7
toXwbqgrgieu2LBD1Zrrag,Word Of Mouth Grill,7660 S McClintock Dr,85284,33.34801,-111.911681,4.5,144
-wUKgQXAMC4H5hiBOgpT6g,Taco Bell,1415 West Elliot Road,85284,33.349062,-111.961686,3.0,36
xUvgrDdKhcmaP6Zv0ssb6A,Manuel's Mexican Restaurant & Cantina - Tempe,2350 E Southern Ave,85282,33.3935275,-111.888252,3.5,193
PLtBMn_JRsD9yyvTdFIypQ,Manzanita Restaurant,600 E University Dr,85281,33.4223211229,-111.9301695071,1.5,3
prh-RlduJU3z3ynA5lU3Wg,Original ChopShop,222 E University Dr,85281,33.422318,-111.935883,4.0,517
UPoM5nmUiklwqBV5pLuK7Q,Red Owl Sports Grill,2155 E University Dr,85281,33.4214467,-111.8932824,3.5,6
ERuWDU3A8uVoZT0CCjZbcw,Mango Rabbit,1250 E Apache Blvd,85281,33.4155418,-111.9183888,4.5,239
OKhn76bvFP7fQWiFAvmZ3Q,McDonald's,1525 W Elliot Rd,85284,33.3487369983,-111.9638149004,1.5,68
rhKzcgMm8CDhu7RZz_XxqQ,Sahara Middle Eastern Restaurant,1804 E Southern Ave,85282,33.3936221,-111.908116,4.0,174
Gw-ozqLSHoP3BQPKaiXJGg,The Watershed,5350 S Lakeshore Dr,85283,33.3759908,-111.9199185,3.0,631
OAWBoum2byFC-GfARO2bfQ,Walmart Supercenter,1380 W Elliot Rd,85284,33.351032,-111.961143,2.0,101
6-ZXctu-Duee3rGY3lC-uQ,Mandi House,1639 E Apache Blvd,85281,33.4145557,-111.9109352,4.0,74
B7rX9AReRGFQQ6abuq6d5w,Az Poki,325 W Elliot Rd,85284,33.3487405565,-111.9449067861,4.0,29
QV2echCErxFY4VbH-z6eOg,Fatburger,414 S Mill Ave,85281,33.4259647,-111.9402513,3.0,46
ZrucPqD_AGAZM53BwtsdTw,Rosatis Pizza,1730 E Warner Rd,85284,33.335331,-111.911786,3.0,73
etylBefPKEMjm9nS9c1qiw,Port of Subs,1342 W Warner Rd,85284,33.3350124,-111.9620302,2.5,51
pxpLVCInGwLClbnwJwxInw,King Tut Cafe & Catering,1125 E Apache Blvd,85281,33.4144386,-111.9211655,4.0,55
MbAsfN3wwV22K7GZsgcBqA,Mucho Gusto Taqueria Mexican Bistro,603 W University Dr,85281,33.4215309,-111.9475757,3.5,149
DBhvq_yJYv2OC6Z3BtWFkQ,Caf\u00e9 Biblioteca,300 E Orange Mall Hayden Library,85281,33.4191050535,-111.9359116629,3.5,6
ifRUwry5RaIxttZYqkYWVQ,Philly's Sports Bar & Grill,1805 E Elliot Rd,85284,33.3478419565,-111.9106469892,3.0,28
6IecRPThZkte4uzkswBiyw,Pirates Fish & Chips,219 E Baseline Rd,85283,33.3782369,-111.9364224,1.5,3
sahppzQJ0HtvMC7L8ILTVg,Chipotle Mexican Grill,1038 S Mill Ave,85281,33.4179813357,-111.940399,3.0,94
mpqAg9WiWSJEAJfdfITJ3A,Milk And Honey Market,115 W 6th St,85281,33.424109,-111.9419782,2.5,6
jga_2HO_j4I7tSYf5cCEnQ,La Gattara Cat Lounge & Boutique,1301 East University Dr,85281,33.4212394,-111.917201,4.5,70
UVs04bUfNR95WZd_k2pncg,Caribou Coffee & Einstein Bros. Bagels,725 South Rural Rd,85281,33.4227444,-111.9258396,3.5,11
PcEh92PK4vmbcDpPcGrsWw,Domino's Pizza,709 E Guadalupe Rd,85283,33.363058,-111.930469,3.0,54
HhOgTTbHY1-r37Yghw1www,Subway Restaurants,1860 East Warner Road,85284,33.3355941,-111.9072845,2.5,15
wnKcNv7wHfZpTIALz64BQQ,Hangover Hoagies,1212 E Apache Blvd,85281,33.415331,-111.920242,4.5,147
n1AWiP49A5ROroNnbtm0ow,The Oink Cafe,1701 E Warner Rd,85284,33.3341998,-111.9134504,3.5,364
iFGC7CIcVKWdIKjIO7w6Tw,Shady Park,26 E University Dr,85281,33.422179192,-111.9387165326,3.5,240
WPUf-Eo6PHxDNqPygahiUA,Tempe Tavern,1810 E Apache Blvd,85281,33.4150057,-111.9085132,3.5,129
_BJdRw73rGb35ofd3ElTUA,YS Mandi Restaurant,933 E University Dr,85281,33.4212886,-111.9246966764,4.5,45
rnCKXjVBrv23nT6Q5G0ZaQ,Coffee Plantation,680 S Mill Ave,85281,33.4238154,-111.9403088,2.5,19
hmYnzs8-aHbltaOOGDgmbA,Zipps Sports Grill,690 S Mill Ave,85281,33.423412,-111.940413,2.5,349
lOW5kH6nHVOYfmoAfpWvHw,Miu's Cuisine,2314 E Apache Blvd,85281,33.4150511,-111.8895322,4.0,86
gMJRFH_zFh_UrQeU5KHvng,Rice King Restaurant,930 W Broadway Rd,85282,33.4078922,-111.9539189,2.0,11
doLob8Di9zZtrnZizYxg4g,Sweetest Season Artisan Eatery,1835 E Guadalupe Rd,85283,33.3621468,-111.9091421,4.5,230
Z890syqhhoShqFnIyIu9EA,Native Grill & Wings,1301 E. Broadway Rd.,85282,33.407082,-111.917213,3.0,266
8dolrPYCAgqzPzZCv23lvQ,Scotti's Market & Eatery,1730 E Warner Rd,85284,33.3353003813,-111.9116745517,4.5,105
KYb1uDE-knfgYf_u7mofaA,Sonic Drive-In,1122 E Broadway Rd,85282,33.4081613,-111.9211822,2.0,119
UBQRhqRMW4Sk7kSZvZ1iAQ,Essence Bakery Caf\u00e9,825 W University Dr,85281,33.4216572978,-111.9511697429,4.0,438
Yoc9_4sv6AT1AIohPPiGbA,Chennai Express,933 E University Dr,85281,33.4212886,-111.9246995,3.5,50
CyCa2Oco5NjPZhxA2h_TjA,Costantino's Italian Kitchen,1836 E 3rd St,85281,33.4278869,-111.907115,2.0,10
pAvGcgYhnU1RjnV-xy5SmQ,Einstein Bros Bagels,725 S Rural Rd,85281,33.4227444,-111.9258396,3.0,45
yR2d-uVc04Uah7rMrXLexw,Wow Wow Hawaiian Lemonade - Tempe,1000 E Apache Blvd,85281,33.4154933,-111.9245824,4.0,8
OyKv_5-0jo2D2tGIiB90HA,Fresh Alley,1000 E Apache Blvd,85281,33.4154933,-111.9245824,4.0,38
16xoDNtEWbth_s--xqZxrQ,Amaravati Indian Cuisine,710 W Elliot Rd,85284,33.3496649,-111.9475449,3.0,56
WMcNyg68PVCwWQH_pOl6WA,Denny's,1994 W Baseline Rd,85283,33.3787585373,-111.9689735046,3.0,69
KtIBeLouf40TAAIlwdnoVQ,Dr. Bob's Coffee,4415 S Rural Rd,85282,33.383869,-111.924915,4.5,59
jbwyl98wXrEKDkgFz2PiwQ,Jimmy John's,780 W Elliot Rd,85284,33.3495883,-111.9497805,3.0,84
Tl0_JsPz8B3I-opvSZXRGg,Metro Espresso & Sandwiches,2070 E Apache Blvd,85281,33.4148687,-111.8973369,5.0,5
0HgLKI1T9WT3hJXskDtUrQ,Tea Swirl,725 S Rural Rd,85281,33.4227444,-111.925843,4.5,235
OU5RFlwAoNaG32P-ZTlgYQ,El Pollo Loco,5009 S Arizona Mills Cir,85282,33.383831527,-111.9613622472,3.0,52
0o_JtYrz5FRVMcAEVmf42w,Grilled Ave Teriyaki House,705 S Forest Ave,85281,33.4228623,-111.9364395,4.0,94
T_s4IcIJf5ZHyy8zC28UGw,Denny's,825 S 48th St,85281,33.4208651729,-111.9765507451,2.5,58
w3XZf4qnRUE3cSQZVcaSMw,Kona 13 Coffee & Tea,1845 E University Dr,85281,33.4216175,-111.9074353,4.5,88
WZIKjz9Pq50xOZUBfAebhw,Burger King,25 W University Dr,85281,33.4215855,-111.9408399,1.5,4
2q2gGuigGrCFmx3juLAVww,Mika's Greek,780 W Elliot Rd,85284,33.3495575156,-111.9497974589,4.0,149
4fbH3Yr1D5r5-QD-HReDlg,Dilly's Deli,3330 S Price Rd,85282,33.3924218342,-111.8935349015,4.0,153
39irKvcTTf6sj8WimdRXxQ,Boston Vs. New York,425 S Mill Ave,85282,33.4256993034,-111.9398350641,3.5,3
